年,月,日,レース番号,場所,略レース名,トラック,距離,馬場状態,天候,頭数,馬名,馬番,性別,年齢,騎手,斤量,ブリンカー,確定着順,着差タイム,人気,単勝オッズ,走破タイム,通過順1角,通過順2角,通過順3角,通過順4角,脚質,上がり3Fタイム,上がり3F順位,父馬名,生年月日
24,1,7,8,京都,２勝ｸﾗｽ,ダ,1400,良,晴,16,スマートカリス,12,牝,4,岩田望来,55,,16,3.7,5,12.7,1.29.3,0,0,8,13,後方,40,16,エピファネイア,20200505
24,1,7,8,京都,２勝ｸﾗｽ,ダ,1400,良,晴,16,オーガスタスカイ,13,牝,5,ルメート,56,B,13,2.2,12,68.1,1.27.8,0,0,11,13,後方,38.1,11,ロードカナロア,20190313
24,1,7,8,京都,２勝ｸﾗｽ,ダ,1400,良,晴,16,スズカコーズ,14,牡,4,幸英明,57,B,6,1.1,6,14.1,1.26.7,0,0,3,2,先行,37.9,9,スズカコーズウェイ,20200416
24,1,7,8,京都,２勝ｸﾗｽ,ダ,1400,良,晴,16,テキサスフィズ,15,牝,5,角田大和,55,,15,3.1,14,161.4,1.28.7,0,0,3,4,先行,39.9,15,ドレフォン,20190406
24,1,7,8,京都,２勝ｸﾗｽ,ダ,1400,良,晴,16,ガラパゴス,16,牡,5,藤岡康太,58,,1,-0.1,4,8.5,1.25.6,0,0,12,10,差し,36,1,ミッキーアイル,20190527
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,ゴールデンスナップ,1,牝,4,浜中俊,55,,1,0,2,3.2,2.26.7,5,5,5,4,先行,34.6,1,ゴールドシップ,20200511
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,ケイアイサンデラ,2,牡,4,藤懸貴志,57,B,2,0,3,5.3,2.26.7,1,1,1,1,逃げ,37.1,9,シルバーステート,20200325
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,リミットバスター,3,牡,4,高倉稜,57,B,6,1.7,5,7.1,2.28.4,2,2,2,2,先行,37.5,11,ハーツクライ,20200317
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,ダディーズトリップ,4,牡,8,秋山真一,58,,8,2,11,152.8,2.28.7,6,6,6,5,中団,36.4,8,ドリームジャーニー,20160407
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,ダノンピーカブー,5,牡,5,幸英明,58,,9,2.1,10,134.6,2.28.8,8,8,8,8,中団,36.2,7,Kitten's Joy,20190402
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,ハギノアルデバラン,6,牡,4,川田将雅,57,,3,0.6,1,2.9,2.27.3,7,7,7,5,差し,35,2,ジャスタウェイ,20200605
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,クリノキングボス,7,牡,7,酒井学,58,,11,3.7,12,420.8,2.30.4,12,11,12,12,後方,37.3,10,キングカメハメハ,20170505
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,アスカノミライ,8,牡,6,松山弘平,58,B,7,1.9,8,128,2.28.6,11,11,11,10,後方,35.7,3,リオンディーズ,20180317
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,カンティプール,9,牝,5,和田竜二,56,,4,0.8,6,24.1,2.27.5,4,4,4,3,先行,35.7,3,オルフェーヴル,20190304
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,レッドエンヴィー,10,牡,8,田口貫太,58,,10,2.1,7,44,2.28.8,10,10,10,10,後方,35.9,6,ジャスタウェイ,20160411
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,ジューンアヲニヨシ,11,牡,4,藤岡康太,57,,5,1.6,4,5.5,2.28.3,9,9,9,8,中団,35.7,3,キズナ,20200527
24,1,7,9,京都,琵琶湖特･2勝,芝,2400,良,晴,12,グローツラング,12,牡,5,鮫島克駿,58,,12,5.4,9,129.2,2.32.1,3,3,3,5,中団,40.2,12,ダンカーク,20190516
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,ベルクレスタ,1,牝,5,川田将雅,56,,7,0.3,1,3,1.22.8,0,0,7,7,中団,35.2,6,ドゥラメンテ,20190206
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,タガノペカ,2,牝,6,国分恭介,56,,10,0.7,3,5.2,1.23.2,0,0,9,9,後方,35.2,6,オルフェーヴル,20180322
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,ショウリュウレーヴ,3,牡,6,団野大成,58,,12,1,6,10.4,1.23.5,0,0,5,5,中団,36.1,12,ミッキーアイル,20180222
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,エグレムニ,4,牡,7,川須栄彦,58,B,13,1.2,11,81.2,1.23.7,0,0,5,5,中団,36.2,13,キズナ,20170427
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,サンライズロナウド,5,牡,5,横山典弘,58,,1,0,2,4.5,1.22.5,0,0,11,11,追込,34.4,1,ハービンジャー,20190509
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,メイショウドウドウ,6,牡,9,浜中俊,58,,9,0.5,12,107.3,1.23.0,0,0,12,13,後方,34.6,2,ヴィクトワールピサ,20150305
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,ブルーシンフォニー,7,牡,6,岩田望来,58,,4,0.1,7,19.6,1.22.6,0,0,3,2,先行,35.3,8,スクリーンヒーロー,20180327
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,アステロイドベルト,8,セ,7,松山弘平,58,B,6,0.3,5,8,1.22.8,0,0,10,9,後方,34.9,3,ルーラーシップ,20170305
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,レベレンシア,9,牡,5,鮫島克駿,58,,2,0,4,7.5,1.22.5,0,0,2,2,先行,35.3,8,ロードカナロア,20190415
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,ハギノメーテル,10,牝,5,藤懸貴志,56,B,8,0.4,10,57.6,1.22.9,0,0,1,1,逃げ,35.9,11,サトノアラジン,20190317
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,サトノペルセウス,11,セ,6,西塚洸二,58,,3,0.1,9,51.5,1.22.6,0,0,8,8,差し,34.9,3,ディープインパクト,20180409
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,ワンスカイ,12,牡,7,幸英明,58,,11,0.8,13,255.1,1.23.3,0,0,12,11,後方,35.1,5,スウェプトオーヴァーボード,20170324
24,1,7,10,京都,新春Ｓ･3勝,芝,1400,良,晴,13,ドグマ,13,牡,5,戸崎圭太,58,,5,0.1,8,20.1,1.22.6,0,0,3,2,先行,35.4,10,キタサンブラック,20190310
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,ワルツフォーラン,1,牝,7,酒井学,55,B,12,2.9,10,93,1.27.4,0,0,2,4,先行,40.3,13,ワイルドワンダー,20170305
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,サンライズアムール,2,牡,5,松山弘平,58,,3,0.1,3,5.8,1.24.6,0,0,1,1,逃げ,37.5,9,モーリス,20190227
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,サトノテンペスト,3,牡,6,Ｍ．デム,57,B,7,0.6,8,37.3,1.25.1,0,0,11,7,中団,37.1,6,ハーツクライ,20180410
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,プルパレイ,4,セ,5,モリス,58,,14,3.9,9,65.6,1.28.4,0,0,4,4,先行,41,14,イスラボニータ,20190210
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,クインズメリッサ,5,牝,6,藤懸貴志,55,,6,0.5,11,93.1,1.25.0,0,0,13,12,後方,36.6,1,パイロ,20180321
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,メタマックス,6,牡,4,岩田望来,56,,9,0.7,4,7,1.25.2,0,0,4,3,先行,37.7,10,Into Mischief,20200512
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,タガノクリステル,7,牝,5,和田竜二,56,B,4,0.4,6,21.9,1.24.9,0,0,7,4,先行,37.2,7,ドレフォン,20190414
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,メイショウテンスイ,8,牡,7,松若風馬,58,B,15,5.1,13,123.1,1.29.6,0,0,4,12,後方,42,15,ダンカーク,20170303
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,メイショウカズサ,9,牡,7,団野大成,61,B,10,0.7,12,94.7,1.25.2,0,0,11,12,後方,37,5,カジノドライヴ,20170429
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,エンペザー,10,牡,5,吉田隼人,57,,13,3.1,7,29.2,1.27.6,0,0,7,10,中団,39.7,12,ロードカナロア,20190309
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,ナンヨーアイボリー,11,牝,6,ルメート,55,B,11,2.2,14,194.6,1.26.7,0,0,15,15,後方,37.8,11,ロードカナロア,20180421
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,タイセイアベニール,12,牡,9,鮫島克駿,58,,8,0.7,15,343.8,1.25.2,0,0,13,10,中団,36.9,3,ベーカバド,20150420
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,テーオーステルス,13,牡,5,川田将雅,57,,1,-0.1,5,11.2,1.24.5,0,0,2,2,先行,37.3,8,キタサンブラック,20190210
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,スマートフォルス,14,牡,4,武豊,56,,2,0.1,2,5.1,1.24.6,0,0,10,7,差し,36.6,1,シニスターミニスター,20200508
24,1,7,11,京都,すばるＳ(L),ダ,1400,良,晴,15,デシエルト,15,牡,5,戸崎圭太,58,,5,0.4,1,2,1.24.9,0,0,9,7,中団,36.9,3,ドレフォン,20190117
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,バレリーナ,1,牝,4,モリス,56,,11,0.5,7,12.5,1.10.0,0,0,3,3,先行,35.2,9,ダイワメジャー,20200318
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,アンフィニドール,2,牝,6,岩田望来,56,,3,0,2,4.9,1.09.5,0,0,5,5,差し,34.3,6,モーリス,20180210
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,グランツベリー,3,牝,4,田口貫太,54,,5,0.2,1,3.1,1.09.7,0,0,1,1,逃げ,35.3,11,エイシンフラッシュ,20200225
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,スズノヤマト,4,セ,7,古川吉洋,58,,9,0.4,12,226.6,1.09.9,0,0,9,8,中団,34.1,4,キングズベスト,20170407
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,イラーレ,5,牝,5,幸英明,56,,1,0,3,5.6,1.09.5,0,0,7,5,差し,34.1,4,スクリーンヒーロー,20190422
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,ベンガン,6,牡,7,戸崎圭太,58,,4,0.1,8,13.2,1.09.6,0,0,4,4,先行,34.6,8,オルフェーヴル,20170305
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,スマートルシーダ,7,牡,6,武豊,58,,6,0.2,4,6.5,1.09.7,0,0,12,12,後方,33.3,1,ディープインパクト,20180527
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,テンジュイン,8,牝,7,河原田菜,52,,12,1.3,9,37.1,1.10.8,0,0,6,7,中団,35.4,12,ジョーカプチーノ,20170416
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,エールレヴリー,9,牝,4,富田暁,56,,8,0.4,6,11.9,1.09.9,0,0,9,10,後方,34,3,ダイワメジャー,20200415
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,ビッグボーンリタ,10,牝,4,永島まな,53,,10,0.5,11,77.2,1.10.0,0,0,8,8,中団,34.3,6,ビッグアーサー,20200314
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,キタノエクスプレス,11,牡,6,国分優作,58,,2,0,10,55.3,1.09.5,0,0,11,11,追込,33.4,2,アジアエクスプレス,20180411
24,1,7,12,京都,２勝ｸﾗｽ,芝,1200,良,晴,12,ガリレイ,12,セ,7,角田大河,57,,7,0.4,5,9.9,1.09.9,0,0,2,2,先行,35.2,9,ヴィクトワールピサ,20170415
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,ソルトロック,1,牝,3,酒井学,55,,10,1,4,16.8,1.14.9,0,0,1,1,逃げ,39.4,14,ドレフォン,20210224
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,ブリリアントスピカ,2,牝,3,河原田菜,51,,11,1.1,3,10.6,1.15.0,0,0,4,4,先行,39.1,12,ダイワメジャー,20210507
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,ルージュロンド,3,牝,3,北村友一,55,,16,2.5,12,92.8,1.16.4,0,0,14,15,後方,39.4,14,Golden Horn,20210220
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,メイショウオオコ,4,牡,3,団野大成,57,,8,0.9,8,36.2,1.14.8,0,0,14,14,後方,37.7,2,メイショウボーラー,20210313
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,ダノンクック,5,牡,3,西村淳也,57,,13,1.9,14,97.1,1.15.8,0,0,11,12,後方,39,10,ミッキーグローリー,20210420
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,アジアノハナ,6,牝,3,松若風馬,55,,5,0.7,10,52.2,1.14.6,0,0,8,8,中団,38.3,7,アジアエクスプレス,20210228
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,テイエムタリスマ,7,牡,3,富田暁,57,,4,0.7,9,45.4,1.14.6,0,0,2,2,先行,39,10,タリスマニック,20210303
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,クリノカグヤ,8,牝,3,小崎綾也,55,,15,2.4,16,694.3,1.16.3,0,0,6,6,中団,40.3,16,アルアイン,20210401
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,キュールエカシス,9,牝,3,永島まな,52,,9,1,13,93.8,1.14.9,0,0,16,15,後方,37.4,1,ホッコータルマエ,20210403
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,ゼンダンスカイ,10,牡,3,角田大和,56,,12,1.4,6,23.5,1.15.3,0,0,10,11,後方,38.7,8,レッドファルクス,20210207
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,イエデゴロゴロ,11,牝,3,川端海翼,52,,2,0,11,62.8,1.13.9,0,0,6,6,差し,37.8,4,レインボーライン,20210319
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,ミルトコルサ,12,牡,3,鷲頭虎太,54,,3,0.2,15,99.7,1.14.1,0,0,8,8,差し,37.7,2,シュヴァルグラン,20210509
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,ボビーニクビッタケ,13,牝,3,藤岡康太,55,,6,0.8,2,10.5,1.14.7,0,0,11,8,中団,38,5,シャンハイボビー,20210421
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,ウォーターストンプ,14,牝,3,角田大河,54,,14,2.3,7,28.5,1.16.2,0,0,13,12,後方,39.3,13,シルバーステート,20210225
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,サムデイ,15,牝,3,川田将雅,55,,1,0,1,1.3,1.13.9,0,0,3,3,先行,38.2,6,ストロングリターン,20210416
24,1,8,1,京都,未勝利,ダ,1200,良,晴,16,フタバ,16,牝,3,田口貫太,53,,7,0.8,5,22.3,1.14.7,0,0,4,4,先行,38.8,9,マインドユアビスケッツ,20210407
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,フェイマスグラース,1,牝,3,幸英明,55,,6,1.2,13,105.2,1.56.8,16,16,13,10,中団,39.4,1,イスラボニータ,20210414
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,リエータメンテ,2,牝,3,ルメール,55,,4,0.8,2,4.3,1.56.4,8,8,11,7,差し,39.6,2,ドゥラメンテ,20210203
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,アンジェリュス,3,牝,3,岩田望来,55,,1,-0.1,1,2.6,1.55.6,1,1,1,1,逃げ,39.8,3,サンダースノー,20210415
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,フォンローザ,4,牝,3,Ｍ．デム,55,,3,0.7,8,36.2,1.56.3,7,6,7,6,差し,39.8,3,ドレフォン,20210424
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,テーオールビー,5,牝,3,藤岡康太,55,,2,0.1,4,10.1,1.55.7,2,2,2,2,先行,39.8,3,サンダースノー,20210416
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,チアフルヴォイス,6,牝,3,田口貫太,53,,12,3.2,12,93.8,1.58.8,4,4,4,5,中団,42.6,13,タリスマニック,20210227
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,ルージュレイナス,7,牝,3,坂井瑠星,55,,7,1.3,3,4.4,1.56.9,5,5,4,3,先行,40.7,9,ストロングリターン,20210208
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,アルサプーア,8,牝,3,ルメート,55,,11,2,10,56.6,1.57.6,8,8,9,10,中団,40.9,10,ダイワメジャー,20210419
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,ポルラノーチェ,9,牝,3,モリス,55,B,16,20.4,6,12.5,2.16.0,5,8,16,16,後方,58,16,キズナ,20210407
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,カリメロ,10,牝,3,鮫島克駿,55,,15,5,9,51.1,2.00.6,2,3,4,9,中団,44.3,15,パイロ,20210314
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,アプラド,11,牝,3,川田将雅,55,,10,1.9,5,10.9,1.57.5,8,6,7,7,中団,40.9,10,アメリカンペイトリオット,20210404
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,テンノナウシカ,12,牝,3,西塚洸二,52,,8,1.7,16,466.4,1.57.3,15,15,13,14,後方,39.9,6,レイデオロ,20210326
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,シャバツィ,13,牝,3,団野大成,55,,9,1.8,15,213.4,1.57.4,13,14,9,12,後方,40.5,8,モーリス,20210405
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,テーオーダイヤ,14,牝,3,河原田菜,51,,14,4.9,14,145.6,2.00.5,11,12,13,15,後方,43.1,14,カリフォルニアクローム,20210411
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,ダイシンサンディー,15,牝,3,松若風馬,55,,5,0.8,7,23.3,1.56.4,13,13,3,3,ﾏｸﾘ,40.3,7,コパノリッキー,20210310
24,1,8,2,京都,未勝利・牝,ダ,1800,良,晴,16,ニシノメロディ,16,牝,3,亀田温心,55,,13,3.4,11,63,1.59.0,11,11,12,12,後方,41.9,12,ダイワメジャー,20210412
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,アンティシパル,1,牡,3,西村淳也,57,,4,0.1,6,15.2,1.15.2,0,0,1,1,逃げ,38.7,10,ニューイヤーズデイ,20210514
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,ボールドチャー,2,牡,3,長岡禎仁,57,,14,2.8,16,326.7,1.17.9,0,0,8,9,中団,40.7,14,コパノリチャード,20210426
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,カナサンドー,3,牝,3,川端海翼,52,,12,1.4,9,42.8,1.16.5,0,0,11,11,後方,39,11,サトノアラジン,20210423
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,アーバンエア,4,牡,3,坂井瑠星,57,,5,0.2,1,2.3,1.15.3,0,0,4,4,先行,38.5,8,Invincible Spirit,20210303
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,メイショウアユカゼ,5,牝,3,団野大成,55,,13,2.4,15,232.8,1.17.5,0,0,13,12,後方,39.7,13,ビーチパトロール,20210219
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,タイセイミニスター,6,牡,3,田口貫太,55,,1,0,3,7,1.15.1,0,0,2,2,先行,38.4,6,シニスターミニスター,20210226
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,アルナイル,7,牡,3,松山弘平,57,,2,0,2,6.3,1.15.1,0,0,15,15,追込,36.5,1,ニューイヤーズデイ,20210219
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,ピエナフェリーチェ,8,牝,3,古川吉洋,55,,7,0.4,11,62.7,1.15.5,0,0,11,12,後方,37.6,3,オルフェーヴル,20210312
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,パワーマックィーン,9,牡,3,酒井学,57,,6,0.4,12,74.5,1.15.5,0,0,10,9,中団,37.9,4,ニホンピロアワーズ,20210328
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,テイエムライメイ,10,牡,3,富田暁,57,B,16,6.8,14,212.6,1.21.9,0,0,16,16,後方,41.8,16,サンダースノー,20210305
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,ミッキースバル,11,牡,3,北村友一,57,,3,0.1,4,7.4,1.15.2,0,0,4,4,先行,38.2,5,ミッキーロケット,20210507
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,デヴォート,12,牝,3,鮫島克駿,55,,15,3,7,16,1.18.1,0,0,4,4,先行,41.2,15,ワンアンドオンリー,20210215
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,エイルドゥノン,13,牝,3,角田大和,54,,10,0.7,13,203.6,1.15.8,0,0,8,7,中団,38.5,8,サトノアラジン,20210307
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,ハリウッドブルース,14,牡,3,水口優也,57,,8,0.5,5,9.3,1.15.6,0,0,14,14,後方,37.5,2,カリフォルニアクローム,20210502
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,ペレグリン,15,牝,3,Ｍ．デム,55,,9,0.5,8,16.3,1.15.6,0,0,7,7,中団,38.4,6,バンブーエール,20210427
24,1,8,3,京都,新馬,ダ,1200,良,晴,16,アイビーイダテン,16,セ,3,河原田菜,53,,11,1.1,10,61.6,1.16.2,0,0,2,2,先行,39.5,12,ダノンレジェンド,20210315
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,オーシンハーフ,1,牡,3,団野大成,57,,6,0.9,4,7.4,1.55.0,8,8,4,5,中団,40,4,シニスターミニスター,20210426
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,ワイワイレジェンド,2,牡,3,田口貫太,55,,3,0.7,5,12.2,1.54.8,1,1,1,1,逃げ,40.3,6,ダノンレジェンド,20210406
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,ブルーサン,3,牡,3,富田暁,57,,5,0.9,1,2.1,1.55.0,2,2,2,2,先行,40.4,7,モーニン,20210323
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,ハリウッドパーク,4,牝,3,永島まな,52,,4,0.7,3,6.2,1.54.8,3,3,2,2,先行,40.2,5,カリフォルニアクローム,20210413
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,ホルトバージ,5,牡,3,今村聖奈,54,,2,0.2,7,17.1,1.54.3,10,10,7,7,追込,38.9,1,キンシャサノキセキ,20210408
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,ノットイナフ,6,牡,3,和田竜二,57,,1,-0.2,6,15.7,1.54.1,9,9,5,5,差し,38.9,1,マジェスティックウォリアー,20210318
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,ヴィアダクト,7,牡,3,松山弘平,57,,7,1,2,5,1.55.1,6,5,7,7,後方,39.8,3,ドレフォン,20210209
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,オウケンベリー,8,牝,3,坂井瑠星,55,,10,3.7,8,23.9,1.57.8,4,5,10,10,後方,42,10,コパノリッキー,20210314
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,キャッシュブリッツ,9,牡,3,国分優作,57,,9,2.5,10,97,1.56.6,6,7,7,9,後方,41.1,9,レッドファルクス,20210519
24,1,8,4,京都,１勝ｸﾗｽ*,ダ,1800,良,晴,10,ミスティカ,10,牝,3,岩田望来,55,,8,1.6,9,29.9,1.55.7,4,4,5,4,先行,40.7,8,マジェスティックウォリアー,20210410
24,1,8,5,京都,新馬,芝,1800,良,晴,18,クラージュミノル,1,牡,3,荻野極,57,,15,2.9,5,17.2,1.52.0,0,0,15,13,後方,37.1,8,ゴールドシップ,20210309
24,1,8,5,京都,新馬,芝,1800,良,晴,18,タイセイシンガー,2,牡,3,藤懸貴志,57,,16,3.7,9,34.3,1.52.8,0,0,17,16,後方,37.5,12,シュヴァルグラン,20210502
24,1,8,5,京都,新馬,芝,1800,良,晴,18,ラッキードラゴン,3,牡,3,藤岡康太,57,,13,2.7,12,76.4,1.51.8,0,0,8,6,中団,38.4,17,オルフェーヴル,20210405
24,1,8,5,京都,新馬,芝,1800,良,晴,18,オルトパラティウム,4,牡,3,ルメール,57,,1,-0.6,2,3.5,1.49.1,0,0,2,2,先行,36.4,4,エピファネイア,20210423
24,1,8,5,京都,新馬,芝,1800,良,晴,18,ケイサンノーブル,5,牝,3,国分優作,55,,10,1.8,17,137.4,1.50.9,0,0,16,15,後方,36,1,タリスマニック,20210409
24,1,8,5,京都,新馬,芝,1800,良,晴,18,モーヴシルベストル,6,牝,3,モリス,55,,3,0.8,11,67.6,1.49.9,0,0,11,11,差し,36,1,Le Havre,20210308
24,1,8,5,京都,新馬,芝,1800,良,晴,18,ゼンノクレバー,7,牡,3,横山典弘,57,,8,1.6,6,19.2,1.50.7,0,0,13,12,中団,36.3,3,ドゥラメンテ,20210224
24,1,8,5,京都,新馬,芝,1800,良,晴,18,ジョニール,8,牝,3,幸英明,55,,5,1.1,4,11.5,1.50.2,0,0,3,3,先行,37.2,9,タリスマニック,20210601
24,1,8,5,京都,新馬,芝,1800,良,晴,18,アルヴァレス,9,牡,3,岩田康誠,57,,17,4.3,14,89.8,1.53.4,0,0,17,16,後方,38.1,16,ビーチパトロール,20210313
24,1,8,5,京都,新馬,芝,1800,良,晴,18,オメガサミット,10,牡,3,坂井瑠星,57,,12,2.2,8,32.8,1.51.3,0,0,10,9,中団,37.7,14,ミッキーアイル,20210214
24,1,8,5,京都,新馬,芝,1800,良,晴,18,グランドフューチャ,11,牡,3,和田竜二,57,,7,1.2,10,44,1.50.3,0,0,8,9,中団,36.6,5,エピファネイア,20210212
24,1,8,5,京都,新馬,芝,1800,良,晴,18,スマートワイス,12,牡,3,武豊,57,,2,0.6,1,3.4,1.49.7,0,0,3,5,差し,36.6,5,ロードカナロア,20210309
24,1,8,5,京都,新馬,芝,1800,良,晴,18,ゼンダンキズナ,13,牝,3,田中健,55,,14,2.8,16,131.8,1.51.9,0,0,14,13,後方,37.2,9,キズナ,20210219
24,1,8,5,京都,新馬,芝,1800,良,晴,18,ホームアンドドライ,14,牡,3,西村淳也,57,,6,1.2,7,23.5,1.50.3,0,0,1,1,逃げ,37.6,13,シュヴァルグラン,20210506
24,1,8,5,京都,新馬,芝,1800,良,晴,18,レッドアトレーヴ,15,牡,3,戸崎圭太,57,,4,0.8,3,3.6,1.49.9,0,0,6,6,差し,36.6,5,ロードカナロア,20210209
